,product_id,material
1660,EC-407-X250X-A-1-XB54X,Silicon
1661,EC-497-X200X-B-1-XC68X,Nickel
1662,EC-821-X050X-A-1-XC70X,Silicon
1663,EC-823-X050X-A-1-XC30X,Silicon
1664,EC-701-X065X-L-1-XC00X,Tantalum
1665,EC-701-X080X-L-1-XC00X,Tantalum
1666,EC-716-X020X-N-8-XE90X,Ferrite
1667,EC-497-X032X-B-1-XC68X,Nickel
1668,EC-400-X080X-D-1-XC55X,D
1669,EC-407-X300X-A-1-XB54X,Silicon
1670,EC-237-X025X-F-6-XE01X,Aluminium
1671,EC-400-X150X-D-1-XC55X,D
1672,EC-237-X032X-F-6-XE01X,Aluminium
1673,EC-630-X050X-F-1-XF01X,Aluminium
1674,EC-630-X050X-F-1-XG01X,Aluminium
1675,EC-630-X050X-F-1-XF02X,Aluminium
1676,EC-714-X015X-M-1-XO02X,Ceramic
1677,EC-302-X200X-A-4-XC01X,Silicon
1678,EC-400-X200X-D-2-XC55X,D
1679,EC-400-X300X-D-2-XC55X,D
1680,EC-400-X400X-D-2-XC55X,D
1681,EC-400-X200X-D-1-XC55X,D
1682,EC-400-X350X-D-1-XB55X,D
1683,EC-400-X350X-B-1-XB55X,Nickel
1684,EC-565-X025X-A-1-XC09X,Silicon
1685,EC-565-X040X-A-1-XC09X,Silicon
1686,EC-565-X050X-A-1-XC09X,Silicon
1687,EC-565-X080X-A-1-XC09X,Silicon
1688,EC-565-X100X-A-1-XC09X,Silicon
1689,EC-121-X080X-A-1-XB06X,Silicon
1690,EC-121-X100X-A-1-XB06X,Silicon
1691,EC-121-X150X-A-1-XB06X,Silicon
1692,EC-302-X300X-A-4-XC01X,Silicon
1693,EC-302-X300X-A-1-XB01X,Silicon
1694,EC-497-X500X-B-0-XBA6X,Nickel
1695,EC-821-X250X-A-1-XB43X,Silicon
1696,EC-630-X050X-F-1-XE27X,Aluminium
1697,EC-630-X080X-F-8-XE01X,Aluminium
1698,EC-240-X150X-A-1-XC81X,Silicon
1699,EC-240-X025X-A-0-XC01X,Silicon
1700,EC-630-X080X-A-8-XC01X,Silicon
1701,EC-630-X065X-A-8-XC01X,Silicon
1702,EC-630-X040X-F-4-XE01X,Aluminium
1703,EC-630-X050X-F-5-XE01X,Aluminium
1704,EC-630-X020X-F-3-XE01X,Aluminium
1705,EC-630-X020X-F-7-XE01X,Aluminium
1706,EC-630-X020X-F-8-XE01X,Aluminium
1707,EC-630-X025X-F-8-XE01X,Aluminium
1708,EC-630-X025X-F-6-XE01X,Aluminium
1709,EC-630-X065X-F-3-XE01X,Aluminium
1710,EC-630-X040X-A-0-XC01X,Silicon
1711,EC-630-X040X-F-7-XE01X,Aluminium
1712,EC-630-X100X-C-4-XE01X,Gold
1713,EC-630-X040X-F-8-XE01X,Aluminium
1714,EC-630-X040X-F-9-XE01X,Aluminium
1715,EC-630-X100X-F-6-XF01X,Aluminium
1716,EC-630-X080X-A-1-XC84X,Silicon
1717,EC-630-X020X-C-8-XE01X,Gold
1718,EC-630-X025X-C-6-XE01X,Gold
1719,EC-630-X032X-C-9-XE01X,Gold
1720,EC-630-X040X-C-8-XE01X,Gold
1721,EC-630-X065X-C-8-XE01X,Gold
1722,EC-630-X080X-C-4-XE01X,Gold
1723,EC-630-X040X-A-1-XC03X,Silicon
1724,EC-630-X040X-F-0-XE01X,Aluminium
1725,EC-630-X100X-F-2-XG01X,Aluminium
1726,EC-630-X065X-A-4-XC01X,Silicon
1727,EC-630-X080X-A-4-XC01X,Silicon
1728,EC-630-X100X-A-0-XC01X,Silicon
1729,EC-610-X080X-F-1-XF01X,Aluminium
1730,EC-630-X080X-F-9-XE01X,Aluminium
1731,EC-630-X080X-F-6-XE01X,Aluminium
1732,EC-630-X050X-F-1-XE01X,Aluminium
1733,EC-630-X032X-F-1-XE21X,Aluminium
1734,EC-240-X015X-A-1-XC01X,Silicon
1735,EC-240-X015X-A-5-XC01X,Silicon
1736,EC-630-X025X-C-5-XE01X,Gold
1737,EC-630-X025X-F-7-XE01X,Aluminium
1738,EC-630-X065X-F-8-XE01X,Aluminium
1739,EC-630-X050X-R-7-XE04X,Polyimide
1740,EC-630-X050X-F-2-XE23X,Aluminium
1741,EC-630-X032X-C-3-XE01X,Gold
1742,EC-630-X025X-A-3-XC01X,Silicon
1743,EC-630-X025X-R-3-XE02X,Polyimide
1744,EC-630-X100X-F-2-XE21X,Aluminium
1745,EC-630-X100X-F-3-XE21X,Aluminium
1746,EC-630-X080X-A-5-XC68X,Silicon
1747,EC-630-X080X-F-0-XE01X,Aluminium
1748,EC-630-X020X-A-2-XC1EX,Silicon
1749,EC-240-X125X-A-6-XC01X,Silicon
1750,EC-240-X015X-A-8-XC01X,Silicon
1751,EC-240-X015X-A-0-XC01X,Silicon
1752,EC-240-X015X-A-9-XC01X,Silicon
1753,EC-240-X020X-R-2-XE02X,Polyimide
1754,EC-630-X020X-A-9-XC41X,Silicon
1755,EC-630-X020X-A-1-XC46X,Silicon
1756,EC-630-X032X-A-2-XC46X,Silicon
1757,EC-630-X050X-A-2-XC46X,Silicon
1758,EC-630-X065X-A-1-XC46X,Silicon
1759,EC-630-X080X-A-2-XC41X,Silicon
1760,EC-630-X025X-A-6-XC41X,Silicon
1761,EC-630-X040X-A-5-XC41X,Silicon
1762,EC-630-X025X-F-3-XF01X,Aluminium
1763,EC-215-X100X-A-5-XC01X,Silicon
1764,EC-287-X050X-A-2-XC31X,Silicon
1765,EC-287-X100X-A-2-XC31X,Silicon
1766,EC-216-X040X-A-1-XC00X,Silicon
1767,EC-216-X040X-A-2-XC00X,Silicon
1768,EC-216-X065X-A-2-XC01X,Silicon
1769,EC-215-X015X-A-5-XC00X,Silicon
1770,EC-216-X080X-A-2-XC01X,Silicon
1771,EC-215-X025X-A-4-XC00X,Silicon
1772,EC-215-X050X-A-4-XC00X,Silicon
1773,EC-215-X065X-A-4-XC01X,Silicon
1774,EC-402-X100X-A-1-XC52X,Silicon
1775,EC-447-X300X-A-1-XC72X,Silicon
1776,EC-302-X300X-A-1-XC01X,Silicon
1777,EC-630-X020X-A-9-XC01X,Silicon
1778,EC-499-X200X-A-1-XCA6X,Silicon
1779,EC-716-X015X-N-2-XC92X,Ferrite
1780,EC-716-X025X-N-2-XE60X,Ferrite
1781,EC-716-X020X-N-1-XC90X,Ferrite
1782,EC-716-X025X-N-1-XE60X,Ferrite
1783,EC-706-X610X-M-1-XO01X,Ceramic
1784,EC-111-X050X-A-1-XB13X,Silicon
1785,EC-216-X015X-A-1-XC00X,Silicon
1786,EC-216-X020X-A-1-XC00X,Silicon
1787,EC-216-X032X-A-1-XC00X,Silicon
1788,EC-111-X150X-A-1-XB13X,Silicon
1789,EC-111-X100X-A-1-XB13X,Silicon
1790,EC-215-X150X-F-5-XE01X,Aluminium
1791,EC-111-X300X-D-1-XB14X,D
1792,EC-216-X025X-A-1-XC00X,Silicon
1793,EC-111-X100X-A-1-XC13X,Silicon
1794,EC-111-X125X-A-1-XC13X,Silicon
1795,EC-111-X040X-A-1-XC13X,Silicon
1796,EC-111-X050X-A-1-XC13X,Silicon
1797,EC-111-X080X-A-1-XC13X,Silicon
1798,EC-111-X065X-A-1-XC13X,Silicon
1799,EC-111-X250X-A-1-XB13X,Silicon
1800,EC-821-X150X-A-1-XC45X,Silicon
1801,EC-821-X065X-A-1-XC48X,Silicon
1802,EC-821-X040X-A-1-XC48X,Silicon
1803,EC-302-X065X-A-5-XC16X,Silicon
1804,EC-302-X100X-A-5-XC15X,Silicon
1805,EC-821-X300X-A-1-XB43X,Silicon
1806,EC-302-X125X-A-5-XC16X,Silicon
1807,EC-302-X150X-A-5-XB16X,Silicon
1808,EC-821-X080X-A-5-XC75X,Silicon
1809,EC-821-X150X-A-5-XC75X,Silicon
1810,EC-302-X080X-A-5-XB16X,Silicon
1811,EC-821-X080X-A-1-XC48X,Silicon
1812,EC-821-X300X-A-2-XC45X,Silicon
1813,EC-821-X050X-A-1-XC48X,Silicon
1814,EC-402-X080X-A-1-XC52X,Silicon
1815,EC-402-X125X-A-1-XC52X,Silicon
1816,EC-402-X150X-A-1-XC52X,Silicon
1817,EC-821-X065X-A-5-XC75X,Silicon
1818,EC-821-X100X-A-5-XC75X,Silicon
1819,EC-821-X125X-A-5-XC75X,Silicon
1820,EC-407-X300X-A-1-XC54X,Silicon
1821,EC-302-X250X-A-3-XB06X,Silicon
1822,EC-302-X200X-A-1-XB26X,Silicon
1823,EC-821-X200X-A-5-XB75X,Silicon
1824,EC-821-X250X-A-5-XC75X,Silicon
1825,EC-821-X020X-C-2-XD50X,Gold
1826,EC-302-X080X-A-5-XC06X,Silicon
1827,EC-402-X050X-A-1-XC52X,Silicon
1828,EC-402-X065X-A-1-XC52X,Silicon
1829,EC-302-X080X-A-5-XB06X,Silicon
1830,EC-302-X100X-A-5-XB06X,Silicon
1831,EC-302-X150X-A-5-XB06X,Silicon
1832,EC-821-X050X-A-5-XC75X,Silicon
1833,EC-821-X015X-C-2-XD50X,Gold
1834,EC-821-X025X-C-2-XD50X,Gold
1835,EC-821-X100X-A-1-XC48X,Silicon
1836,EC-821-X080X-A-1-XC45X,Silicon
1837,EC-302-X250X-A-1-XB26X,Silicon
1838,EC-407-X250X-A-1-XC54X,Silicon
1839,EC-821-X200X-F-1-XD43X,Aluminium
1840,EC-407-X300X-A-1-XC56X,Silicon
1841,EC-821-X125X-A-1-XC48X,Silicon
1842,EC-234-X025X-F-1-XE01X,Aluminium
1843,EC-821-X100X-C-5-XD45X,Gold
1844,EC-821-X250X-A-1-XC48X,Silicon
1845,EC-302-X050X-A-5-XC06X,Silicon
1846,EC-302-X080X-A-2-XC16X,Silicon
1847,EC-302-X050X-A-2-XC16X,Silicon
1848,EC-302-X150X-A-5-XC06X,Silicon
1849,EC-302-X100X-A-5-XC16X,Silicon
1850,EC-302-X150X-A-5-XC16X,Silicon
1851,EC-111-X600X-D-1-XC56X,D
1852,EC-302-X065X-A-5-XC06X,Silicon
1853,EC-821-X200X-C-1-XD48X,Gold
1854,EC-302-X100X-A-2-XC86X,Silicon
1855,EC-237-X025X-F-0-XE01X,Aluminium
1856,EC-237-X080X-F-6-XE71X,Aluminium
1857,EC-237-X025X-F-6-XE71X,Aluminium
1858,EC-821-X040X-A-1-XC45X,Silicon
1859,EC-821-X032X-A-1-XC48X,Silicon
1860,EC-935-X080X-A-3-XB06X,Silicon
1861,EC-821-X200X-A-1-XC48X,Silicon
1862,EC-821-X250X-A-1-XC45X,Silicon
1863,EC-302-X125X-A-5-XC06X,Silicon
1864,EC-234-X100X-I-0-XC01X,Tin
1865,EC-234-X125X-I-0-XC04X,Tin
1866,EC-297-X050X-G-0-XE31X,Copper
1867,EC-217-X025X-G-1-XE00X,Copper
1868,EC-217-X015X-G-0-XE00X,Copper
1869,EC-217-X050X-G-0-XE01X,Copper
1870,EC-630-X040X-F-8-XE02X,Aluminium
1871,EC-630-X040X-F-1-XE02X,Aluminium
1872,EC-630-X300X-F-4-XF01X,Aluminium
1873,EC-216-X050X-F-0-XC31X,Aluminium
1874,EC-215-X025X-F-0-XC31X,Aluminium
1875,EC-299-X025X-Q-0-XY31X,Palladium
1876,EC-299-X050X-Q-0-XW31X,Palladium
1877,EC-217-X040X-G-0-XE01X,Copper
1878,EC-215-X032X-F-0-XE00X,Aluminium
1879,EC-215-X080X-F-0-XE00X,Aluminium
1880,EC-630-X080X-C-5-XE01X,Gold
1881,EC-217-X032X-R-0-XE01X,Polyimide
1882,EC-821-X100X-A-1-XC49X,Silicon
1883,EC-215-X020X-G-0-XE00X,Copper
1884,EC-217-X015X-M-1-XE01X,Ceramic
1885,EC-217-X025X-M-0-XE01X,Ceramic
1886,EC-219-X025X-Q-5-XY00X,Palladium
1887,EC-297-X250X-F-1-XE31X,Aluminium
1888,EC-297-X080X-F-0-XE31X,Aluminium
1889,EC-217-X100X-F-0-XE71X,Aluminium
1890,EC-217-X050X-F-6-XE71X,Aluminium
1891,EC-217-X025X-F-6-XE71X,Aluminium
1892,EC-297-X040X-G-1-XE31X,Copper
1893,EC-215-X015X-G-0-XE00X,Copper
1894,EC-217-X050X-G-0-XE00X,Copper
1895,EC-217-X080X-I-0-XE71X,Tin
1896,EC-204-X015X-G-0-XE00X,Copper
1897,EC-215-X040X-I-6-XE01X,Tin
1898,EC-215-X100X-F-0-XE00X,Aluminium
1899,EC-215-X100X-F-1-XG04X,Aluminium
1900,EC-215-X065X-F-0-XE00X,Aluminium
1901,EC-215-X025X-G-0-XE00X,Copper
1902,EC-215-X040X-F-1-XE00X,Aluminium
1903,EC-215-X080X-F-1-XE00X,Aluminium
1904,EC-201-X025X-G-0-XE00X,Copper
1905,EC-204-X025X-G-0-XE00X,Copper
1906,EC-217-X080X-F-2-XE00X,Aluminium
1907,EC-217-X040X-G-0-XE00X,Copper
1908,EC-217-X050X-I-0-XE01X,Tin
1909,EC-217-X080X-R-0-XE01X,Polyimide
1910,EC-215-X040X-I-1-XE10X,Tin
1911,EC-215-X020X-I-6-XE01X,Tin
1912,EC-287-X025X-G-1-XE31X,Copper
1913,EC-217-X020X-G-1-XE00X,Copper
1914,EC-217-X100X-F-1-XE00X,Aluminium
1915,EC-217-X025X-G-0-XH00X,Copper
1916,EC-297-X025X-G-0-XE31X,Copper
1917,EC-217-X020X-I-6-XE71X,Tin
1918,EC-215-X050X-F-1-XE31X,Aluminium
1919,EC-630-X080X-A-7-XC01X,Silicon
1920,EC-630-X040X-F-1-XF01X,Aluminium
1921,EC-630-X100X-F-5-XE01X,Aluminium
1922,EC-821-X032X-A-1-XC47X,Silicon
1923,EC-821-X040X-A-1-XC47X,Silicon
1924,EC-821-X025X-A-1-XC48X,Silicon
1925,EC-821-X025X-A-1-XC47X,Silicon
1926,EC-821-X050X-A-1-XC47X,Silicon
1927,EC-821-X025X-C-1-XC47X,Gold
1928,EC-235-X032X-C-1-XC01X,Gold
1929,EC-821-X050X-C-1-XC47X,Gold
1930,EC-821-X100X-A-1-XC47X,Silicon
1931,EC-111-X100X-D-1-XC05X,D
1932,EC-821-X032X-C-1-XC47X,Gold
1933,EC-821-X020X-C-1-XC47X,Gold
1934,EC-821-X040X-C-1-XC47X,Gold
1935,EC-821-X065X-C-1-XC47X,Gold
1936,EC-235-X025X-A-1-XC01X,Silicon
1937,EC-821-X020X-A-1-XC47X,Silicon
1938,EC-821-X080X-C-1-XC47X,Gold
1939,EC-821-X040X-A-1-XC46X,Silicon
1940,EC-821-X025X-A-1-XC67X,Silicon
1941,EC-821-X032X-A-1-XC68X,Silicon
1942,EC-821-X032X-C-1-XD47X,Gold
1943,EC-821-X025X-C-1-XD47X,Gold
1944,EC-821-X080X-A-1-XC67X,Silicon
1945,EC-215-X015X-C-1-XC71X,Gold
1946,EC-821-X080X-A-1-XC47X,Silicon
1947,EC-821-X150X-C-1-XD46X,Gold
1948,EC-821-X050X-C-1-XD47X,Gold
1949,EC-234-X125X-A-3-XC01X,Silicon
1950,EC-234-X032X-A-3-XC01X,Silicon
1951,EC-240-X025X-A-8-XC01X,Silicon
1952,EC-240-X040X-A-7-XC01X,Silicon
1953,EC-240-X050X-A-8-XC01X,Silicon
1954,EC-234-X050X-A-3-XC01X,Silicon
1955,EC-240-X100X-A-7-XC01X,Silicon
1956,EC-234-X065X-A-3-XC01X,Silicon
1957,EC-234-X080X-A-3-XC01X,Silicon
1958,EC-234-X100X-A-3-XC01X,Silicon
1959,EC-234-X025X-C-7-XD01X,Gold
1960,EC-630-X125X-F-4-XE01X,Aluminium
1961,EC-570-X080X-A-5-XC01X,Silicon
1962,EC-565-X020X-A-1-XC09X,Silicon
1963,EC-565-X032X-A-1-XC09X,Silicon
1964,EC-565-X065X-A-1-XC09X,Silicon
1965,EC-565-X150X-A-1-XC09X,Silicon
1966,EC-277-X040X-A-1-XC31X,Silicon
1967,EC-275-X125X-I-1-XE51X,Tin
1968,EC-240-X025X-F-0-XE01X,Aluminium
1969,EC-775-X020X-B-9-XC01X,Nickel
1970,EC-775-X032X-B-2-XC01X,Nickel
1971,EC-630-X125X-A-2-XC01X,Silicon
1972,EC-240-X125X-A-2-XC01X,Silicon
1973,EC-240-X025X-F-8-XE01X,Aluminium
1974,EC-781-X025X-H-4-XC03X,Lead
1975,EC-630-X125X-A-1-XC01X,Silicon
1976,EC-630-X020X-F-2-XF01X,Aluminium
1977,EC-630-X125X-A-3-XC01X,Silicon
1978,EC-240-X040X-F-5-XE01X,Aluminium
1979,EC-775-X032X-B-4-XC01X,Nickel
1980,EC-240-X020X-R-4-XE02X,Polyimide
1981,EC-237-X150X-F-1-XE04X,Aluminium
1982,EC-237-X080X-F-1-XE01X,Aluminium
1983,EC-570-X080X-F-1-XE01X,Aluminium
1984,EC-782-X010X-H-1-XD01X,Lead
1985,EC-782-X015X-H-4-XD01X,Lead
1986,EC-781-X025X-H-1-XC03X,Lead
1987,EC-240-X032X-F-1-XE01X,Aluminium
1988,EC-775-X020X-B-1-XC01X,Nickel
1989,EC-781-X010X-H-2-XC01X,Lead
1990,EC-630-X150X-F-3-XE01X,Aluminium
1991,EC-240-X020X-R-1-XE02X,Polyimide
1992,EC-716-X025X-N-2-XC80X,Ferrite
1993,EC-240-X125X-F-5-XE01X,Aluminium
1994,EC-782-X015X-H-3-XD01X,Lead
1995,EC-240-X100X-F-1-XE01X,Aluminium
1996,EC-775-X032X-B-3-XC01X,Nickel
1997,EC-821-X032X-F-1-XE48X,Aluminium
1998,EC-277-X032X-A-1-XC31X,Silicon
1999,EC-565-X125X-A-1-XC09X,Silicon
2000,EC-275-X300X-I-1-XE51X,Tin
2001,EC-277-X050X-A-1-XC31X,Silicon
2002,EC-630-X150X-F-1-XE01X,Aluminium
2003,EC-630-X150X-F-2-XE01X,Aluminium
2004,EC-630-X100X-A-9-XC01X,Silicon
2005,EC-630-X150X-A-3-XC01X,Silicon
2006,EC-237-X015X-I-1-XE10X,Tin
2007,EC-237-X020X-I-1-XE10X,Tin
2008,EC-237-X032X-I-1-XE10X,Tin
2009,EC-630-X040X-F-5-XE01X,Aluminium
2010,EC-630-X032X-F-1-XF01X,Aluminium
2011,EC-570-X080X-A-3-XC01X,Silicon
2012,EC-234-X100X-C-4-XC01X,Gold
2013,EC-781-X010X-H-1-XC01X,Lead
2014,EC-240-X050X-F-2-XE01X,Aluminium
2015,EC-275-X150X-I-1-XE51X,Tin
2016,EC-782-X010X-H-3-XD01X,Lead
2017,EC-630-X100X-F-1-XE01X,Aluminium
2018,EC-240-X020X-F-8-XE01X,Aluminium
2019,EC-240-X065X-F-5-XE01X,Aluminium
2020,EC-240-X080X-F-5-XE01X,Aluminium
2021,EC-782-X025X-H-2-XD01X,Lead
2022,EC-240-X020X-A-1-XC01X,Silicon
2023,EC-240-X100X-A-1-XC01X,Silicon
2024,EC-240-X200X-A-2-XC01X,Silicon
2025,EC-630-X032X-F-6-XE01X,Aluminium
2026,EC-240-X100X-F-8-XE01X,Aluminium
2027,EC-781-X020X-H-3-XC03X,Lead
2028,EC-565-X015X-A-1-XC09X,Silicon
2029,EC-630-X100X-F-7-XE01X,Aluminium
2030,EC-240-X025X-F-1-XE01X,Aluminium
2031,EC-782-X025X-H-6-XD01X,Lead
2032,EC-240-X065X-F-1-XE01X,Aluminium
2033,EC-240-X080X-F-1-XE01X,Aluminium
2034,EC-240-X100X-F-4-XE01X,Aluminium
2035,EC-775-X020X-B-2-XC01X,Nickel
2036,EC-240-X020X-A-7-XC01X,Silicon
2037,EC-240-X125X-A-7-XC01X,Silicon
2038,EC-240-X200X-A-7-XC01X,Silicon
2039,EC-630-X150X-A-4-XC01X,Silicon
2040,EC-240-X032X-A-0-XC01X,Silicon
2041,EC-775-X025X-B-7-XC01X,Nickel
2042,EC-781-X020X-H-4-XC03X,Lead
2043,EC-570-X050X-A-4-XC01X,Silicon
2044,EC-234-X150X-F-2-XE01X,Aluminium
2045,EC-240-X025X-R-2-XE02X,Polyimide
2046,EC-630-X100X-F-3-XE01X,Aluminium
2047,EC-240-X020X-F-9-XE01X,Aluminium
2048,EC-240-X025X-F-5-XE01X,Aluminium
2049,EC-782-X025X-H-1-XD01X,Lead
2050,EC-240-X100X-A-6-XC01X,Silicon
2051,EC-240-X200X-A-4-XC01X,Silicon
2052,EC-782-X025X-H-3-XD01X,Lead
2053,EC-775-X020X-B-3-XC01X,Nickel
2054,EC-240-X200X-A-1-XC01X,Silicon
2055,EC-240-X040X-F-0-XE01X,Aluminium
2056,EC-240-X020X-F-2-XE01X,Aluminium
2057,EC-240-X025X-F-3-XE01X,Aluminium
2058,EC-240-X080X-F-3-XE01X,Aluminium
2059,EC-775-X025X-B-3-XC01X,Nickel
2060,EC-240-X040X-F-8-XE01X,Aluminium
2061,EC-215-X020X-F-1-XE71X,Aluminium
2062,EC-782-X010X-H-2-XD01X,Lead
2063,EC-240-X125X-F-3-XE01X,Aluminium
2064,EC-240-X150X-A-7-XC01X,Silicon
2065,EC-240-X200X-A-3-XC01X,Silicon
2066,EC-234-X200X-C-1-XD04X,Gold
2067,EC-234-X150X-C-1-XC71X,Gold
2068,EC-234-X050X-A-1-XC71X,Silicon
2069,EC-570-X020X-F-1-XE01X,Aluminium
2070,EC-240-X040X-R-1-XE02X,Polyimide
2071,EC-240-X150X-F-1-XE01X,Aluminium
2072,EC-240-X020X-F-6-XE01X,Aluminium
2073,EC-630-X125X-A-8-XC01X,Silicon
2074,EC-775-X020X-B-7-XC01X,Nickel
2075,EC-630-X400X-F-1-XF01X,Aluminium
2076,EC-630-X400X-F-3-XF01X,Aluminium
2077,EC-630-X200X-F-1-XF01X,Aluminium
2078,EC-716-X020X-N-0-XC80X,Ferrite
2079,EC-716-X020X-N-6-XE60X,Ferrite
2080,EC-630-X150X-F-4-XE01X,Aluminium
2081,EC-630-X150X-F-6-XE01X,Aluminium
2082,EC-630-X200X-F-2-XF01X,Aluminium
2083,EC-570-X050X-R-3-XE02X,Polyimide
2084,EC-240-X125X-A-9-XC01X,Silicon
2085,EC-630-X020X-F-9-XE01X,Aluminium
2086,EC-630-X125X-A-7-XC01X,Silicon
2087,EC-570-X065X-A-4-XC01X,Silicon
2088,EC-650-X025X-F-4-XE01X,Aluminium
2089,EC-570-X080X-F-3-XE01X,Aluminium
2090,EC-650-X032X-F-3-XE01X,Aluminium
2091,EC-234-X050X-F-1-XE71X,Aluminium
2092,EC-240-X080X-A-8-XC01X,Silicon
2093,EC-240-X125X-A-8-XC01X,Silicon
2094,EC-781-X020X-H-2-XC03X,Lead
2095,EC-240-X020X-F-1-XE01X,Aluminium
2096,EC-240-X100X-F-2-XE01X,Aluminium
2097,EC-630-X100X-F-6-XE01X,Aluminium
2098,EC-240-X100X-F-3-XE01X,Aluminium
2099,EC-650-X020X-F-7-XE01X,Aluminium
2100,EC-650-X020X-F-8-XE01X,Aluminium
2101,EC-650-X020X-F-3-XE01X,Aluminium
2102,EC-630-X200X-F-3-XF01X,Aluminium
2103,EC-240-X150X-F-6-XE01X,Aluminium
2104,EC-274-X025X-A-1-XB16X,Silicon
2105,EC-650-X032X-F-2-XE01X,Aluminium
2106,EC-215-X100X-A-6-XC01X,Silicon
2107,EC-630-X125X-A-6-XC01X,Silicon
2108,EC-240-X125X-A-4-XC01X,Silicon
2109,EC-234-X015X-C-1-XD71X,Gold
2110,EC-240-X200X-F-2-XE01X,Aluminium
2111,EC-630-X050X-F-4-XF01X,Aluminium
2112,EC-781-X020X-H-2-XC02X,Lead
2113,EC-781-X020X-H-1-XC02X,Lead
2114,EC-630-X300X-F-7-XF01X,Aluminium
2115,EC-237-X025X-I-1-XE10X,Tin
2116,EC-235-X040X-A-1-XC01X,Silicon
2117,EC-275-X300X-I-2-XE51X,Tin
2118,EC-821-X050X-F-1-XE44X,Aluminium
2119,EC-781-X025X-H-2-XC03X,Lead
2120,EC-630-X150X-A-1-XC01X,Silicon
2121,EC-240-X100X-A-2-XC01X,Silicon
2122,EC-215-X050X-A-4-XC01X,Silicon
2123,EC-215-X065X-A-7-XC01X,Silicon
2124,EC-275-X250X-I-2-XE51X,Tin
2125,EC-240-X020X-R-5-XE02X,Polyimide
2126,EC-630-X020X-R-3-XE02X,Polyimide
2127,EC-275-X200X-I-2-XE51X,Tin
2128,EC-215-X125X-A-4-XC01X,Silicon
2129,EC-234-X080X-F-2-XE71X,Aluminium
2130,EC-630-X100X-A-8-XC01X,Silicon
2131,EC-782-X015X-H-1-XD01X,Lead
2132,EC-630-X100X-F-8-XE01X,Aluminium
2133,EC-237-X050X-I-1-XE10X,Tin
2134,EC-234-X025X-F-1-XE71X,Aluminium
2135,EC-240-X032X-F-2-XE01X,Aluminium
2136,EC-240-X100X-A-5-XC01X,Silicon
2137,EC-570-X050X-R-5-XE02X,Polyimide
2138,EC-781-X025X-H-5-XC03X,Lead
2139,EC-240-X065X-F-7-XE01X,Aluminium
2140,EC-775-X025X-B-4-XC01X,Nickel
2141,EC-215-X065X-C-1-XD71X,Gold
2142,EC-215-X150X-C-1-XD71X,Gold
2143,EC-215-X080X-C-1-XD71X,Gold
2144,EC-234-X200X-C-2-XD04X,Gold
2145,EC-215-X025X-C-1-XD71X,Gold
2146,EC-630-X020X-F-1-XF01X,Aluminium
2147,EC-775-X032X-B-8-XC01X,Nickel
2148,EC-240-X065X-F-0-XE01X,Aluminium
2149,EC-240-X032X-F-4-XE01X,Aluminium
2150,EC-240-X020X-R-3-XE02X,Polyimide
2151,EC-570-X020X-F-2-XE01X,Aluminium
2152,EC-215-X025X-C-1-XC71X,Gold
2153,EC-570-X125X-A-3-XC01X,Silicon
2154,EC-215-X015X-F-1-XE71X,Aluminium
2155,EC-402-X300X-A-1-XB52X,Silicon
2156,EC-215-X040X-C-1-XD71X,Gold
2157,EC-215-X032X-C-1-XD71X,Gold
2158,EC-215-X100X-C-1-XD71X,Gold
2159,EC-215-X200X-C-2-XD71X,Gold
2160,EC-275-X032X-H-1-XC50X,Lead
2161,EC-274-X200X-A-1-XB16X,Silicon
2162,EC-275-X025X-H-1-XC50X,Lead
2163,EC-234-X080X-F-0-XE11X,Aluminium
2164,EC-630-X100X-F-1-XF01X,Aluminium
2165,EC-775-X020X-B-6-XC01X,Nickel
2166,EC-650-X050X-F-2-XE01X,Aluminium
2167,EC-234-X200X-A-1-XC71X,Silicon
2168,EC-650-X032X-R-1-XE02X,Polyimide
2169,EC-240-X150X-F-7-XE01X,Aluminium
2170,EC-782-X010X-H-4-XD01X,Lead
2171,EC-215-X032X-C-3-XD01X,Gold
2172,EC-215-X050X-C-3-XD01X,Gold
2173,EC-215-X080X-C-3-XD01X,Gold
2174,EC-215-X020X-C-1-XD71X,Gold
2175,EC-234-X080X-A-6-XC01X,Silicon
2176,EC-630-X150X-F-8-XE01X,Aluminium
2177,EC-234-X040X-A-1-XC71X,Silicon
2178,EC-234-X080X-A-1-XC71X,Silicon
2179,EC-234-X125X-A-1-XC71X,Silicon
2180,EC-234-X150X-A-1-XC71X,Silicon
2181,EC-240-X032X-A-9-XC01X,Silicon
2182,EC-630-X150X-F-5-XE01X,Aluminium
2183,EC-570-X050X-A-1-XC01X,Silicon
2184,EC-570-X020X-R-4-XE02X,Polyimide
2185,EC-782-X020X-H-1-XD01X,Lead
2186,EC-215-X015X-A-3-XC01X,Silicon
2187,EC-215-X025X-A-4-XC01X,Silicon
2188,EC-275-X020X-H-1-XC50X,Lead
2189,EC-782-X025X-H-7-XD01X,Lead
2190,EC-240-X080X-F-7-XE01X,Aluminium
2191,EC-217-X015X-I-1-XE10X,Tin
2192,EC-217-X020X-I-1-XE10X,Tin
2193,EC-217-X025X-I-1-XE10X,Tin
2194,EC-708-X020X-N-7-XC70X,Ferrite
2195,EC-782-X025X-H-5-XD01X,Lead
